singles_result_id
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
46795995
46763654
46530993
46635022
47193791
47136095
47164447
47144099
47083544
47471317
47647731
47707440
48275615
48253406
48233471
48305170
48101316
48470937
48382461
48364416
48482588
48125297
48110021
48101313
49126650
49099201
49388608
49372531
49418016
49907908
46955859
47431055
47394598
47526327
48043173
48029218
47513848
47647529
48125723
48156345
47727282
47749606
48328526
48253648
48275906
48514652
48528471
49372426
49372412
49338187
49801752
49770239
49508122
49443452
49457938
48686526
48937829
48646821
49061410
48839333
43797689
43820760
43830234
43761432
43811696
43223085
43926847
43915362
43310423
43266301
43299677
43317486
43370454
43372296
43359418
45794308
45813562
45817961
44567175
44536257
44520754
44331136
45929763
45867190
45681086
46413493
46424429
46109878
46171137
46171147
47280582
47348203
47336322
47359490
47324642
47108500
47450840
47471146
47715073
47431091
47431100
47481671
47707396
47632182
47683753
47727049
47763915
48104042
48066040
48043538
48125458
48156362
48349282
48337539
48328428
48528402
48737469
48402130
48470869
49508092
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
47348345
47359560
47493914
47431537
47481773
47513838
47763886
47800284
47647717
47715106
47807938
47695672
47830359
48275616
48305171
48242665
48220454
48470935
48364420
48504100
48482587
48382460
49427001
49796902
49338030
49380307
49415493
49920107
49920112
49920105
46795995
46763654
46530993
46635022
47193791
47136095
47164447
47144099
47083544
47471317
47647731
47707440
48275615
48253406
48233471
48305170
48101316
48470937
48382461
48364416
48482588
48125297
48110021
48101313
49126650
49099201
49388608
49372531
49418016
49907908
46795995
46763654
46530993
46635022
47193791
47136095
47164447
47144099
47083544
47471317
47647731
47707440
48275615
48253406
48233471
48305170
48101316
48470937
48382461
48364416
48482588
48125297
48110021
48101313
49126650
49099201
49388608
49372531
49418016
49907908
46795995
46763654
46530993
46635022
47193791
47136095
47164447
47144099
47083544
47471317
47647731
47707440
48275615
48253406
48233471
48305170
48101316
48470937
48382461
48364416
48482588
48125297
48110021
48101313
49126650
49099201
49388608
49372531
49418016
49907908
45711453
45711456
45681042
44926280
45813901
45783404
45823698
45839221
46795995
46512231
46460044
46559988
46443319
46763655
45497913
45485107
47049154
47193791
47144102
47083537
47136091
47164448
47695667
47715102
47647701
48455757
48470940
48364423
48492670
48504101
45711453
45711456
45681042
44926280
45813901
45783404
45823698
45839221
46795995
46512231
46460044
46559988
46443319
46763655
45497913
45485107
47049154
47193791
47144102
47083537
47136091
47164448
47695667
47715102
47647701
48455757
48470940
48364423
48492670
48504101
45711453
45711456
45681042
44926280
45813901
45783404
45823698
45839221
46795995
46512231
46460044
46559988
46443319
46763655
45497913
45485107
47049154
47193791
47144102
47083537
47136091
47164448
47695667
47715102
47647701
48455757
48470940
48364423
48492670
48504101
45711453
45711456
45681042
44926280
45813901
45783404
45823698
45839221
46795995
46512231
46460044
46559988
46443319
46763655
45497913
45485107
47049154
47193791
47144102
47083537
47136091
47164448
47695667
47715102
47647701
48455757
48470940
48364423
48492670
48504101
