eventId,eventName,eventStartDate,eventEndDate,drawName,resultDate,round,roundCode,matchId,winner1_id,winner1_name,winner1_utr,winner1_nationality,winner2_id,winner2_name,winner2_utr,winner2_nationality,loser1_id,loser1_name,loser1_utr,loser1_nationality,loser2_id,loser2_name,loser2_utr,loser2_nationality,opponent_utr,is_doubles,winnerSets,loserSets,tiebreakSets,sourceType,outcome,score_details,isWinner,win_margin,is_notable
14913,Westlake High School at Lake Travis High School,2019-10-25 13:00:00,2019-10-26 04:59:00,Dual Match - Boys Doubles,2019-09-04 21:00:00,,,18649544,4030701,Anmay Devaraj,11.24,USA,4323115,Benjamin Wang,,USA,194133,Shashwath Keta,,USA,4378661,Thomas Komarek,,USA,,True,"[6, 6, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
939904,SATA FST Super Champ Excellence (SCMZ 14_18),2019-10-19 00:00:00,2019-10-20 00:00:00,Boys' 18 Singles C Red,2019-10-20 00:00:00,,,18411629,113519,Caleb Eaton,,USA,,,,,4030701,Anmay Devaraj,11.24,USA,,,,,,True,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, None]",sanctioned,L,{},False,0,False
939904,SATA FST Super Champ Excellence (SCMZ 14_18),2019-10-19 00:00:00,2019-10-20 00:00:00,Boys' 18 Singles C Red,2019-10-20 00:00:00,,,18411635,4915817,Roman Hill,8.11,USA,,,,,4030701,Anmay Devaraj,11.24,USA,,,,,8.11,True,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, None]",sanctioned,L,{},False,0,False
14660,Austin High School at Lake Travis High School,2019-10-07 19:00:00,2019-10-08 04:59:00,Dual Match - Boys Doubles,2019-11-13 06:00:30,,,18615503,4030701,Anmay Devaraj,11.24,USA,2592020,Tre Fischer,,SRI,144127,Nathan Joseph,,USA,1873621,Hodlen Davis,,USA,,True,"[6, 6, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
12794,Lake Travis High School at Dripping Springs HS,2019-09-27 21:00:00,2019-09-28 04:59:00,Dual Match - Doubles,2019-09-28 14:00:00,,,17685821,149372,Henry Lovelace,,USA,244183,Thane Johannsen,,USA,1635939,Landon Sosebee,8.94,USA,4030701,Anmay Devaraj,11.24,USA,,True,"[4, 1, 1, 0, 0, 0]","[2, 4, 0, 0, 0, 0]","[None, None, 10, 0, 0, None]",sanctioned,L,"{'1': {'winner': 4, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 1, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 6, 'winnerTiebreak': 10}}",False,0,False
12162,Lake Travis High School at Westlake High School,2019-09-17 21:00:00,2019-09-18 04:59:00,Dual Match - Boys Singles,2019-08-26 21:00:00,,,17558427,4212387,Daniel French,,USA,,,,,4030701,Anmay Devaraj,11.24,USA,,,,,,True,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,L,{},False,0,False
11900,The Woodlands High School at Lake Travis High School,2019-08-23 14:00:00,2019-08-24 04:59:00,Dual Match - Doubles,2019-09-10 21:00:00,,,17499661,4030701,Anmay Devaraj,11.24,USA,2592020,Tre Fischer,,SRI,136472,Rakshit kanzarkar,,USA,3177022,Emilio Lopez del Olmo,,ESP,,True,"[6, 4, 1, 0, 0, 0]","[2, 6, 0, 0, 0, 0]","[None, None, 10, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 3, 'winnerTiebreak': 10}}",True,3,False
14422,Reagan High School at Lake Travis High School,2019-08-23 18:00:00,2019-08-24 04:59:00,Boys Singles,2019-08-13 15:00:00,,,18539260,197741,Kyle Totorica,10.96,USA,,,,,4030701,Anmay Devaraj,11.24,USA,,,,,10.96,True,"[3, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,L,"{'1': {'winner': 3, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",False,0,False
14415,Allen High School at Lake Travis High School,2019-08-13 15:00:00,2019-08-14 04:59:00,Dual Match - Boys Doubles,2019-10-31 13:00:00,,,18536710,4030701,Anmay Devaraj,11.24,USA,2592020,Tre Fischer,,SRI,109610,Weston Carter,,USA,196745,Tyler Cameron,,USA,,True,"[6, 6, 0, 0, 0, 0]","[3, 4, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
14415,Allen High School at Lake Travis High School,2019-08-13 15:00:00,2019-08-14 04:59:00,Boys Singles,2019-10-31 13:00:00,,,18536884,4030701,Anmay Devaraj,11.24,USA,,,,,109610,Weston Carter,,USA,,,,,,True,"[8, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
9778,Allen High School at Lake Travis High School,2019-08-12 18:30:00,2019-08-13 04:59:00,Dual Match - Singles,2019-08-26 14:00:48,,,17287966,4030701,Anmay Devaraj,11.24,USA,,,,,109610,Weston Carter,,USA,,,,,,True,"[8, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
9778,Allen High School at Lake Travis High School,2019-08-12 18:30:00,2019-08-13 04:59:00,Dual Match - Doubles,2019-08-12 18:30:00,,,17227819,2592020,Tre Fischer,,SRI,4030701,Anmay Devaraj,11.24,USA,109610,Weston Carter,,USA,196745,Tyler Cameron,,USA,,True,"[6, 6, 0, 0, 0, 0]","[3, 4, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Doubles,2019-07-09 00:00:00,Final,F,16645819,4286880,Paul Wang,10.38,TPE,4030701,Anmay Devaraj,11.24,USA,424610,William Baly,,USA,2744012,Zamaan Moledina,11.75,RSA,,True,"[6, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Doubles,2019-07-09 00:00:00,Semifinals,SF,16645821,4286880,Paul Wang,10.38,TPE,4030701,Anmay Devaraj,11.24,USA,123487,Patrick Liew,,USA,116385,Sachin PALTA,12.69,USA,,True,"[7, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}}",True,2,False
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Doubles,2019-07-09 00:00:00,Qualifier,Q,16645824,4286880,Paul Wang,10.38,TPE,4030701,Anmay Devaraj,11.24,USA,104402,Arsal Farooq,,USA,2129356,Ryan Mangiapane,,USA,,True,"[6, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Doubles,2019-07-09 00:00:00,Round of 32,32,16645838,4286880,Paul Wang,10.38,TPE,4030701,Anmay Devaraj,11.24,USA,2091071,Ajay Mahenthiran,11.26,USA,1716300,Blake Stoddard,5.68,USA,8.469999999999999,True,"[6, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Doubles,2019-07-09 00:00:00,Round of 16,16,16646488,4286880,Paul Wang,10.38,TPE,4030701,Anmay Devaraj,11.24,USA,4271757,George Alexander,9.86,USA,132985,Cortland Grove,11.71,USA,10.785,True,"[6, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Singles,2019-07-09 00:00:00,Round of 16,16,16646118,4030701,Anmay Devaraj,11.24,USA,,,,,183475,Connor Mcdonald,11.15,USA,,,,,11.15,True,"[6, 7, 0, 0, 0, 0]","[3, 6, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 7, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Singles,2019-07-09 00:00:00,Round of 32,32,16646131,4030701,Anmay Devaraj,11.24,USA,,,,,848741,Spencer Matz,9.99,USA,,,,,9.99,True,"[6, 6, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
821857,USTA National Level 3,2019-07-06 00:00:00,2019-07-09 00:00:00,Boys' 16 Singles,2019-07-09 00:00:00,Round of 64,64,16646159,4030701,Anmay Devaraj,11.24,USA,,,,,947200,Jake Grimes,10.02,USA,,,,,10.02,True,"[6, 6, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,12,True
816528,USTA National Level 2 Tournament,2019-06-29 00:00:00,2019-07-02 00:00:00,Boys' 16 Doubles,2019-07-02 00:00:00,Round of 32,32,16547094,4030701,Anmay Devaraj,11.24,USA,977756,Tomas Barrera Petter,,USA,129656,Preston Stearns,13.04,USA,424610,William Baly,,USA,13.04,True,"[8, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 7, 'tiebreak': None, 'winnerTiebreak': None}}",True,1,False
816528,USTA National Level 2 Tournament,2019-06-29 00:00:00,2019-07-02 00:00:00,Boys' 16 Singles,2019-07-02 00:00:00,Round of 64,64,16547403,4030701,Anmay Devaraj,11.24,USA,,,,,2850965,Braden Hannig,12.11,USA,,,,,12.11,True,"[6, 6, 0, 0, 0, 0]","[4, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
816528,USTA National Level 2 Tournament,2019-06-29 00:00:00,2019-07-02 00:00:00,Boys' 16 Singles,2019-07-02 00:00:00,Round 2,R2,16547469,4030701,Anmay Devaraj,11.24,USA,,,,,2733431,Sam Gelber,9.19,USA,,,,,9.19,True,"[6, 6, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
5789,"$1,000 AUSTIN UTR OPEN @ POLO TENNIS & FITNESS CLUB",2019-06-21 22:00:00,2019-06-24 01:00:00,A Draw Singles,2019-06-23 16:30:00,Semifinals,,16420608,4030701,Anmay Devaraj,11.24,USA,,,,,893627,Nicolas Montoya,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
5789,"$1,000 AUSTIN UTR OPEN @ POLO TENNIS & FITNESS CLUB",2019-06-21 22:00:00,2019-06-24 01:00:00,A Draw Singles,2019-06-22 17:00:00,Quarterfinals,,16413880,4030701,Anmay Devaraj,11.24,USA,,,,,175532,Joseph Lewis,,USA,,,,,,True,"[6, 4, 1, 0, 0, 0]","[3, 6, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,2,False
798756,The Texas Slam (SCMZ 12_18) in Abilene,2019-06-08 00:00:00,2019-06-16 00:00:00,Boys' 16 Doubles,2019-06-16 00:00:00,Round of 32,32,16331848,4030701,Anmay Devaraj,11.24,USA,977756,Tomas Barrera Petter,,USA,136596,Jonathan Montague,,USA,197711,Jacob Straube,,USA,,True,"[8, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
798756,The Texas Slam (SCMZ 12_18) in Abilene,2019-06-08 00:00:00,2019-06-16 00:00:00,Boys' 16 Doubles,2019-06-16 00:00:00,Round of 64,64,16331868,4030701,Anmay Devaraj,11.24,USA,977756,Tomas Barrera Petter,,USA,652290,Jenks Currie,,USA,185243,Davis Wallin,,USA,,True,"[8, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
798756,The Texas Slam (SCMZ 12_18) in Abilene,2019-06-08 00:00:00,2019-06-16 00:00:00,Boys' 16 Singles,2019-06-16 00:00:00,Round of 64,64,16333000,4030701,Anmay Devaraj,11.24,USA,,,,,4682962,Eli Susser,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
798756,The Texas Slam (SCMZ 12_18) in Abilene,2019-06-08 00:00:00,2019-06-16 00:00:00,Boys' 16 Singles,2019-06-16 00:00:00,Round of 128,128,16333045,4030701,Anmay Devaraj,11.24,USA,,,,,140186,Karch Knoll,9.42,USA,,,,,9.42,True,"[6, 6, 0, 0, 0, 0]","[1, 4, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
766329,USTA National Level 2 Tournament,2019-05-18 00:00:00,2019-05-21 00:00:00,Boys' 16 Singles,2019-05-21 00:00:00,Round of 32,32,15956583,4030701,Anmay Devaraj,11.24,USA,,,,,188173,Ethan Paik,,USA,,,,,,True,"[6, 7, 0, 0, 0, 0]","[4, 5, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
766329,USTA National Level 2 Tournament,2019-05-18 00:00:00,2019-05-21 00:00:00,Boys' 16 Singles,2019-05-21 00:00:00,Round of 64,64,15956612,4030701,Anmay Devaraj,11.24,USA,,,,,4917537,Ethan lee,10.5,USA,,,,,10.5,True,"[6, 3, 1, 0, 0, 0]","[3, 6, 0, 0, 0, 0]","[None, None, 10, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 3, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 8, 'winnerTiebreak': 10}}",True,1,False
766329,USTA National Level 2 Tournament,2019-05-18 00:00:00,2019-05-21 00:00:00,Boys' 16 Singles,2019-05-21 00:00:00,Round 3,R3,15956634,123213,Noah Schwartz,,USA,,,,,4030701,Anmay Devaraj,11.24,USA,,,,,,True,"[6, 3, 1, 0, 0, 0]","[4, 6, 0, 0, 0, 0]","[None, None, 13, 0, 0, None]",sanctioned,L,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 3, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 11, 'winnerTiebreak': 13}}",False,0,False
759235,RBC Wealth Management HTA Houston Super Champ Level 4  (SCMZ 16_18),2019-05-11 00:00:00,2019-05-13 00:00:00,Boys' 16 Singles A,2019-05-13 00:00:00,Round of 32,32,15896832,4030701,Anmay Devaraj,11.24,USA,,,,,3061144,Kabeer Kapasi,12.27,USA,,,,,12.27,True,"[6, 7, 0, 0, 0, 0]","[4, 5, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
747956,USTA National Boys16 Level 3 at Anaheim Tennis Center,2019-05-04 00:00:00,2019-05-06 00:00:00,Boys' 16 Singles,2019-05-06 00:00:00,Round of 64,64,15772870,4030701,Anmay Devaraj,11.24,USA,,,,,2808465,Jon Tsipunyuk,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
738218,Austin Super Championship Doubles Excellence (SCMZ 12-18),2019-04-27 00:00:00,2019-04-28 00:00:00,Boys' 16 A,2019-04-28 00:00:00,,,15662516,1906897,Milind Mutala,,USA,4030701,Anmay Devaraj,11.24,USA,204900,Jorge Arts,,USA,4178848,Nicolas Arts,11.46,USA,,True,"[3, 7, 6, 0, 0, 0]","[6, 5, 4, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 3, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,1,False
723981,Austin Super Champ Major Zone (SCMZ 12-18),2019-04-13 00:00:00,2019-04-14 00:00:00,Boys' 16 Singles - A,2019-04-14 00:00:00,Round of 16,16,15420755,4030701,Anmay Devaraj,11.24,USA,,,,,1618861,Daniel Antov,,USA,,,,,,True,"[2, 5, 1, 0, 0, 0]","[4, 3, 0, 0, 0, 0]","[None, None, 10, 0, 0, None]",sanctioned,W,"{'1': {'winner': 2, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 5, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 6, 'winnerTiebreak': 10}}",True,1,False
723981,Austin Super Champ Major Zone (SCMZ 12-18),2019-04-13 00:00:00,2019-04-14 00:00:00,Boys' 16 Singles - A,2019-04-14 00:00:00,,,15420760,4030701,Anmay Devaraj,11.24,USA,,,,,3061202,Connor Smillie,12.51,USA,,,,,12.51,True,"[6, 6, 1, 0, 0, 0]","[3, 7, 0, 0, 0, 0]","[None, 1, 10, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 7, 'tiebreak': 7, 'winnerTiebreak': 1}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 4, 'winnerTiebreak': 10}}",True,3,False
4336,District 25-6A District Tournament,2019-04-03 12:00:00,2019-04-05 03:30:00,Boys' Singles,2019-04-03 21:15:25,Semifinals,,15209013,4030701,Anmay Devaraj,11.24,USA,,,,,977756,Tomas Barrera Petter,,USA,,,,,,True,"[7, 6, 0, 0, 0, 0]","[6, 1, 0, 0, 0, 0]","[7, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 7, 'loser': 6, 'tiebreak': 2, 'winnerTiebreak': 7}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
4336,District 25-6A District Tournament,2019-04-03 12:00:00,2019-04-05 03:30:00,Boys' Singles,2019-04-03 18:05:21,Quarterfinals,,15203778,4030701,Anmay Devaraj,11.24,USA,,,,,1873621,Hodlen Davis,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,12,True
4336,District 25-6A District Tournament,2019-04-03 12:00:00,2019-04-05 03:30:00,Boys' Singles,2019-04-03 15:54:32,Round of 16,,15203509,4030701,Anmay Devaraj,11.24,USA,,,,,1962168,Alex Johnson,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
4336,District 25-6A District Tournament,2019-04-03 12:00:00,2019-04-05 03:30:00,Boys Singles - 3rd/4th place and possible playback,2019-04-05 02:54:20,Finals,,15224641,4030701,Anmay Devaraj,11.24,USA,,,,,4192884,william wang,9.18,USA,,,,,9.18,True,"[1, 6, 6, 0, 0, 0]","[6, 2, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 1, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
1894,Champions for Texas Tour (CTT),2019-03-30 14:00:00,2019-04-01 03:00:00,Singles Level 1,2019-03-29 17:00:00,Quarterfinals,,15163338,4030701,Anmay Devaraj,11.24,USA,,,,,211896,Joshua Ramos,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 3, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
2257,LTHS/ATA Pat Whittlesey Invitational,2019-03-14 15:00:00,2019-03-29 02:00:00,A Boys Singles,2019-03-14 18:19:00,Semifinals,,14988488,4030701,Anmay Devaraj,11.24,USA,,,,,977756,Tomas Barrera Petter,,USA,,,,,,True,"[3, 6, 1, 0, 0, 0]","[6, 3, 0, 0, 0, 0]","[None, None, 10, 0, 0, None]",myutr,W,"{'1': {'winner': 3, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 6, 'winnerTiebreak': 10}}",True,1,False
2257,LTHS/ATA Pat Whittlesey Invitational,2019-03-14 15:00:00,2019-03-29 02:00:00,A Boys Singles,2019-03-14 14:10:49,Quarterfinals,,14986984,4030701,Anmay Devaraj,11.24,USA,,,,,194133,Shashwath Keta,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0]","[None, None, None, 0, 0, None]",myutr,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
674319,Echometer Super Champ Level 4 (SCMZ 16_18),2019-03-09 00:00:00,2019-03-11 00:00:00,Boys' 16 Doubles - B - Blue,2019-03-11 00:00:00,,,14974417,1399791,Ankith Chandra,,USA,4030701,Anmay Devaraj,11.24,USA,4743329,Bryce Ware,10.72,USA,3446817,Calis Nguyen,8.24,USA,9.48,True,"[8, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}}",True,2,False
674319,Echometer Super Champ Level 4 (SCMZ 16_18),2019-03-09 00:00:00,2019-03-11 00:00:00,Boys' 16 Singles - B - White,2019-03-11 00:00:00,Final,F,14974665,4030701,Anmay Devaraj,11.24,USA,,,,,962759,Ryan Lyles,,USA,,,,,,True,"[4, 4, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 4, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
674319,Echometer Super Champ Level 4 (SCMZ 16_18),2019-03-09 00:00:00,2019-03-11 00:00:00,Boys' 16 Singles - B - White,2019-03-11 00:00:00,Semifinals,SF,14974666,4030701,Anmay Devaraj,11.24,USA,,,,,166309,Kunal Seetha,9.37,USA,,,,,9.37,True,"[4, 4, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 4, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
